pool,queue,k,objective,n_fit,sim_mean,recorded_mean,sim_p90,recorded_p90
CE2,4,55,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,4,56,12.948405271913822,270,0.0,837.8222222222222,0.0,499.89999999999975
CE2,5,1,14.931996686962803,1054,4983030.963946869,3152.034155597723,11723876.9,6065.700000000008
CE2,5,2,13.34595266732962,1054,2255289.368121442,3152.034155597723,5303373.9,6065.700000000008
CE2,5,3,12.406632126496968,1054,1412290.4867172677,3152.034155597723,3310461.9,6065.700000000008
CE2,5,4,11.689409322315381,1054,987866.8728652751,3152.034155597723,2310085.8000000003,6065.700000000008
CE2,5,5,11.090990712757964,1054,733587.3510436433,3152.034155597723,1709954.6,6065.700000000008
CE2,5,6,10.566186304890518,1054,567713.0170777988,3152.034155597723,1307337.3,6065.700000000008
CE2,5,7,10.087231562047453,1054,452431.98387096776,3152.034155597723,1016144.6,6065.700000000008
CE2,5,8,9.625934610715376,1054,363971.1461100569,3152.034155597723,796347.8,6065.700000000008
CE2,5,9,9.218857397839578,1054,296592.86812144215,3152.034155597723,650455.0,6065.700000000008
CE2,5,10,8.832137022219673,1054,244243.1347248577,3152.034155597723,536543.1,6065.700000000008
CE2,5,11,8.432183566177436,1054,203224.35768500948,3152.034155597723,432268.0,6065.700000000008
CE2,5,12,8.0398099126418,1054,162691.98956356736,3152.034155597723,364717.2,6065.700000000008
CE2,5,13,7.656287784170011,1054,130340.09297912713,3152.034155597723,310228.7,6065.700000000008
CE2,5,14,7.253820738088295,1054,105159.99525616698,3152.034155597723,257110.10000000024,6065.700000000008
CE2,5,15,6.964355873607872,1054,83037.96110056926,3152.034155597723,243769.2,6065.700000000008
CE2,5,16,6.583226226446492,1054,64175.195445920304,3152.034155597723,215458.7,6065.700000000008
CE2,5,17,6.284218529629378,1054,51026.40417457306,3152.034155597723,200944.9,6065.700000000008
CE2,5,18,5.949499587398793,1054,42496.61385199241,3152.034155597723,172643.0,6065.700000000008
CE2,5,19,5.722550008984038,1054,35064.13567362429,3152.034155597723,166753.5,6065.700000000008
CE2,5,20,5.353006860314576,1054,30441.915559772297,3152.034155597723,132731.2,6065.700000000008
CE2,5,21,5.215836091374623,1054,27550.837760910817,3152.034155597723,127860.4,6065.700000000008
CE2,5,22,4.987424581208793,1054,24090.499051233397,3152.034155597723,116365.6,6065.700000000008
CE2,5,23,4.59951365059618,1054,19781.04743833017,3152.034155597723,96149.90000000001,6065.700000000008
CE2,5,24,3.9984193613248276,1054,16206.7220113852,3152.034155597723,64334.50000000001,6065.700000000008
CE2,5,25,3.3081987861612916,1054,13777.716318785579,3152.034155597723,37948.4,6065.700000000008
CE2,5,26,3.1771269063904386,1054,12091.981024667932,3152.034155597723,37926.700000000004,6065.700000000008
CE2,5,27,3.087852724202544,1054,11080.76944971537,3152.034155597723,37852.8,6065.700000000008
CE2,5,28,2.9605315618177532,1054,9759.872865275142,3152.034155597723,37837.6,6065.700000000008
CE2,5,29,2.9140384128861423,1054,9326.702087286527,3152.034155597723,37796.0,6065.700000000008
CE2,5,30,2.8671225839200627,1054,8902.843453510437,3152.034155597723,37780.5,6065.700000000008
CE2,5,31,2.7854380106066667,1054,8353.713472485768,3152.034155597723,37105.50000000007,6065.700000000008
CE2,5,32,2.661843211592701,1054,7644.7381404174575,3152.034155597723,35832.200000000004,6065.700000000008
CE2,5,33,2.5739958435647536,1054,7022.159392789374,3152.034155597723,35728.0,6065.700000000008
CE2,5,34,2.0280959584019698,1054,6680.793168880456,3152.034155597723,21755.000000000007,6065.700000000008
CE2,5,35,1.9483257271903633,1054,6239.743833017078,3152.034155597723,21506.600000000002,6065.700000000008
CE2,5,36,1.8314217307699505,1054,5586.146110056926,3152.034155597723,21372.100000000002,6065.700000000008
CE2,5,37,1.7608025972155776,1054,5233.680265654649,3152.034155597723,21255.800000000003,6065.700000000008
CE2,5,38,1.5861295343731898,1054,4456.651802656546,3152.034155597723,20960.500000000004,6065.700000000008
CE2,5,39,1.3530840014179932,1054,4158.228652751423,3152.034155597723,17794.300000000007,6065.700000000008
CE2,5,40,1.228401105458982,1054,3826.589184060721,3152.034155597723,17069.40000000001,6065.700000000008
CE2,5,41,0.8072951487117055,1054,3168.614800759013,3152.034155597723,13528.400000000003,6065.700000000008
CE2,5,42,0.9506101997616698,1054,2658.839658444023,3152.034155597723,13240.100000000002,6065.700000000008
CE2,5,43,0.6668175817278965,1054,1949.15275142315,3152.034155597723,7308.500000000002,6065.700000000008
CE2,5,44,1.5286042981828185,1054,1557.792220113852,3152.034155597723,2659.9000000000005,6065.700000000008
CE2,5,45,1.6878458398478893,1054,1404.9364326375712,3152.034155597723,2514.9000000000033,6065.700000000008
CE2,5,46,9.30955046427361,1054,1017.9335863377609,3152.034155597723,0.7000000000000455,6065.700000000008
CE2,5,47,10.254316687324014,1054,672.4231499051233,3152.034155597723,0.0,6065.700000000008
CE2,5,48,11.650112388267125,1054,165.7637571157495,3152.034155597723,0.0,6065.700000000008
CE2,5,49,12.017001192968065,1054,114.54838709677419,3152.034155597723,0.0,6065.700000000008
CE2,5,50,12.458160870666376,1054,73.33111954459203,3152.034155597723,0.0,6065.700000000008
CE2,5,51,12.755243039265501,1054,54.22675521821632,3152.034155597723,0.0,6065.700000000008
CE2,5,52,13.021235310108157,1054,41.32827324478178,3152.034155597723,0.0,6065.700000000008
CE2,5,53,13.176971202925145,1054,35.223908918406075,3152.034155597723,0.0,6065.700000000008
CE2,5,54,13.35520474152139,1054,29.310246679316887,3152.034155597723,0.0,6065.700000000008
CE2,5,55,13.542289243019898,1054,24.13851992409867,3152.034155597723,0.0,6065.700000000008
CE2,5,56,13.763302667323398,1054,19.15370018975332,3152.034155597723,0.0,6065.700000000008
